TradeID,EntryTime,OptionType,Delta,ShortStrike,LongStrike,Width,Premium,ProfitTarget,ProfitDateTime,ProfitPrice,StopLossDateTime,StopLossTarget,StopLossPrice,IsWin,Outcome,ProfitLoss,ProfitLossAfterSlippage,CommissionFees,Slippage,LossMultiple,TradesToday,VIX,OpenDate,OpenTime,CloseDate,CloseTime
22334392,2023-08-17 14:45:00,C,0.0,4390.0,4445.0,55.0,3.65,P100,,,,2x,,True,Expiration,3.65,3.65,0,0,0.0,0,16.959999,2023-08-17,14:45:00,,
22334656,2023-08-17 15:00:00,C,0.0,4380.0,4435.0,55.0,4.55,P100,,,,2x,,True,Expiration,4.55,4.55,0,0,0.0,0,16.959999,2023-08-17,15:00:00,,
22334932,2023-08-17 15:15:00,C,0.0,4370.0,4425.0,55.0,4.6,P100,,,,2x,,True,Expiration,4.6,4.6,0,0,0.0,0,16.959999,2023-08-17,15:15:00,,
22335152,2023-08-17 15:30:00,C,0.0,4375.0,4430.0,55.0,3.95,P100,,,,2x,,True,Expiration,3.95,3.95,0,0,0.0,0,16.959999,2023-08-17,15:30:00,,
22335284,2023-08-17 15:45:00,C,0.0,4370.0,4425.0,55.0,2.35,P100,,,8/17/2023 3:51:00 PM,2x,7.05,False,Stop Loss,-4.7,-4.7,0,0,2.0,0,16.959999,2023-08-17,15:45:00,2023-08-17,15:51:00
22349960,2023-08-18 09:33:00,C,0.0,4370.0,4425.0,55.0,4.35,P100,,,,2x,,True,Expiration (ITM),3.91,3.91,0,0,0.0,26,17.799999,2023-08-18,09:33:00,,
22350476,2023-08-18 09:45:00,C,0.0,4375.0,4430.0,55.0,3.9,P100,,,,2x,,True,Expiration,3.9,3.9,0,0,0.0,0,17.799999,2023-08-18,09:45:00,,
22351040,2023-08-18 10:00:00,C,0.0,4370.0,4425.0,55.0,4.1,P100,,,8/18/2023 3:46:00 PM,2x,12.3,False,Stop Loss,-8.2,-8.2,0,0,2.0,0,17.799999,2023-08-18,10:00:00,2023-08-18,15:46:00
22351548,2023-08-18 10:15:00,C,0.0,4370.0,4425.0,55.0,3.8,P100,,,8/18/2023 3:46:00 PM,2x,11.4,False,Stop Loss,-7.6,-7.6,0,0,2.0,0,17.799999,2023-08-18,10:15:00,2023-08-18,15:46:00
22352120,2023-08-18 10:30:00,C,0.0,4360.0,4415.0,55.0,4.95,P100,,,8/18/2023 11:57:00 AM,2x,14.85,False,Stop Loss,-9.9,-9.9,0,0,2.0,0,17.799999,2023-08-18,10:30:00,2023-08-18,11:57:00
22340852,2023-08-18 10:45:00,P,0.0,4340.0,4285.0,55.0,4.6,P100,,,,2x,,True,Expiration,4.6,4.6,0,0,0.0,26,17.799999,2023-08-18,10:45:00,,
22341424,2023-08-18 11:00:00,P,0.0,4340.0,4285.0,55.0,3.95,P100,,,,2x,,True,Expiration,3.95,3.95,0,0,0.0,0,17.799999,2023-08-18,11:00:00,,
22341936,2023-08-18 11:15:00,P,0.0,4350.0,4295.0,55.0,4.35,P100,,,,2x,,True,Expiration,4.35,4.35,0,0,0.0,0,17.799999,2023-08-18,11:15:00,,
22342460,2023-08-18 11:30:00,P,0.0,4345.0,4290.0,55.0,4.55,P100,,,,2x,,True,Expiration,4.55,4.55,0,0,0.0,0,17.799999,2023-08-18,11:30:00,,
22342976,2023-08-18 11:45:00,P,0.0,4350.0,4295.0,55.0,4.85,P100,,,,2x,,True,Expiration,4.85,4.85,0,0,0.0,0,17.799999,2023-08-18,11:45:00,,
22343484,2023-08-18 12:00:00,P,0.0,4360.0,4305.0,55.0,4.55,P100,,,,2x,,True,Expiration,4.55,4.55,0,0,0.0,0,17.799999,2023-08-18,12:00:00,,
22343980,2023-08-18 12:15:00,P,0.0,4355.0,4300.0,55.0,3.95,P100,,,,2x,,True,Expiration,3.95,3.95,0,0,0.0,0,17.799999,2023-08-18,12:15:00,,
22355484,2023-08-18 12:30:00,C,0.0,4375.0,4430.0,55.0,4.0,P100,,,,2x,,True,Expiration,4.0,4.0,0,0,0.0,0,17.799999,2023-08-18,12:30:00,,
22344920,2023-08-18 12:45:00,P,0.0,4360.0,4305.0,55.0,4.3,P100,,,,2x,,True,Expiration,4.3,4.3,0,0,0.0,0,17.799999,2023-08-18,12:45:00,,
22345368,2023-08-18 13:00:00,P,0.0,4355.0,4300.0,55.0,4.0,P100,,,,2x,,True,Expiration,4.0,4.0,0,0,0.0,0,17.799999,2023-08-18,13:00:00,,
22356548,2023-08-18 13:15:00,C,0.0,4370.0,4425.0,55.0,4.1,P100,,,8/18/2023 3:46:00 PM,2x,12.3,False,Stop Loss,-8.2,-8.2,0,0,2.0,0,17.799999,2023-08-18,13:15:00,2023-08-18,15:46:00
22356864,2023-08-18 13:30:00,C,0.0,4370.0,4425.0,55.0,4.0,P100,,,8/18/2023 3:46:00 PM,2x,12.0,False,Stop Loss,-8.0,-8.0,0,0,2.0,0,17.799999,2023-08-18,13:30:00,2023-08-18,15:46:00
22357160,2023-08-18 13:45:00,C,0.0,4370.0,4425.0,55.0,3.85,P100,,,8/18/2023 3:46:00 PM,2x,11.55,False,Stop Loss,-7.7,-7.7,0,0,2.0,0,17.799999,2023-08-18,13:45:00,2023-08-18,15:46:00
22347068,2023-08-18 14:00:00,P,0.0,4360.0,4305.0,55.0,4.3,P100,,,,2x,,True,Expiration,4.3,4.3,0,0,0.0,0,17.799999,2023-08-18,14:00:00,,
22347468,2023-08-18 14:15:00,P,0.0,4360.0,4305.0,55.0,4.2,P100,,,,2x,,True,Expiration,4.2,4.2,0,0,0.0,0,17.799999,2023-08-18,14:15:00,,
22347856,2023-08-18 14:30:00,P,0.0,4360.0,4305.0,55.0,3.45,P100,,,,2x,,True,Expiration,3.45,3.45,0,0,0.0,0,17.799999,2023-08-18,14:30:00,,
22348184,2023-08-18 14:45:00,P,0.0,4365.0,4310.0,55.0,3.6,P100,,,,2x,,True,Expiration,3.6,3.6,0,0,0.0,0,17.799999,2023-08-18,14:45:00,,
22348500,2023-08-18 15:00:00,P,0.0,4365.0,4310.0,55.0,4.7,P100,,,,2x,,True,Expiration,4.7,4.7,0,0,0.0,0,17.799999,2023-08-18,15:00:00,,
22358760,2023-08-18 15:15:00,C,0.0,4365.0,4420.0,55.0,3.3,P100,,,8/18/2023 3:44:00 PM,2x,9.9,False,Stop Loss,-6.6,-6.6,0,0,2.0,0,17.799999,2023-08-18,15:15:00,2023-08-18,15:44:00
22358944,2023-08-18 15:30:00,C,0.0,4370.0,4425.0,55.0,2.7,P100,,,8/18/2023 3:45:00 PM,2x,8.1,False,Stop Loss,-5.4,-5.4,0,0,2.0,0,17.799999,2023-08-18,15:30:00,2023-08-18,15:45:00
22349436,2023-08-18 15:45:00,P,0.0,4375.0,4320.0,55.0,3.45,P100,,,,2x,,False,Expiration (ITM),-1.11,-1.11,0,0,0.3,0,17.799999,2023-08-18,15:45:00,,
22362256,2023-08-21 09:33:00,P,0.0,4365.0,4310.0,55.0,3.95,P100,,,,2x,,True,Expiration,3.95,3.95,0,0,0.0,26,18.030001,2023-08-21,09:33:00,,
22362844,2023-08-21 09:45:00,P,0.0,4370.0,4315.0,55.0,4.0,P100,,,8/21/2023 11:16:00 AM,2x,12.0,False,Stop Loss,-8.0,-8.0,0,0,2.0,0,18.030001,2023-08-21,09:45:00,2023-08-21,11:16:00
22363388,2023-08-21 10:00:00,P,0.0,4380.0,4325.0,55.0,4.45,P100,,,8/21/2023 10:28:00 AM,2x,13.35,False,Stop Loss,-8.9,-8.9,0,0,2.0,0,18.030001,2023-08-21,10:00:00,2023-08-21,10:28:00
22363964,2023-08-21 10:15:00,P,0.0,4370.0,4315.0,55.0,3.9,P100,,,8/21/2023 11:16:00 AM,2x,11.7,False,Stop Loss,-7.8,-7.8,0,0,2.0,0,18.030001,2023-08-21,10:15:00,2023-08-21,11:16:00
22374284,2023-08-21 10:30:00,C,0.0,4385.0,4440.0,55.0,4.9,P100,,,8/21/2023 3:03:00 PM,2x,14.7,False,Stop Loss,-9.8,-9.8,0,0,2.0,26,18.030001,2023-08-21,10:30:00,2023-08-21,15:03:00
22374636,2023-08-21 10:45:00,C,0.0,4390.0,4445.0,55.0,3.8,P100,,,8/21/2023 3:03:00 PM,2x,11.4,False,Stop Loss,-7.6,-7.6,0,0,2.0,0,18.030001,2023-08-21,10:45:00,2023-08-21,15:03:00
22375036,2023-08-21 11:00:00,C,0.0,4385.0,4440.0,55.0,4.8,P100,,,8/21/2023 2:49:00 PM,2x,14.4,False,Stop Loss,-9.6,-9.6,0,0,2.0,0,18.030001,2023-08-21,11:00:00,2023-08-21,14:49:00
22375416,2023-08-21 11:15:00,C,0.0,4380.0,4435.0,55.0,4.7,P100,,,8/21/2023 2:12:00 PM,2x,14.1,False,Stop Loss,-9.4,-9.4,0,0,2.0,0,18.030001,2023-08-21,11:15:00,2023-08-21,14:12:00
22375760,2023-08-21 11:30:00,C,0.0,4380.0,4435.0,55.0,3.75,P100,,,8/21/2023 1:26:00 PM,2x,11.25,False,Stop Loss,-7.5,-7.5,0,0,2.0,0,18.030001,2023-08-21,11:30:00,2023-08-21,13:26:00
22376120,2023-08-21 11:45:00,C,0.0,4375.0,4430.0,55.0,3.7,P100,,,8/21/2023 1:20:00 PM,2x,11.1,False,Stop Loss,-7.4,-7.4,0,0,2.0,0,18.030001,2023-08-21,11:45:00,2023-08-21,13:20:00
22376464,2023-08-21 12:00:00,C,0.0,4375.0,4430.0,55.0,3.4,P100,,,8/21/2023 12:59:00 PM,2x,10.2,False,Stop Loss,-6.8,-6.8,0,0,2.0,0,18.030001,2023-08-21,12:00:00,2023-08-21,12:59:00
22376852,2023-08-21 12:15:00,C,0.0,4375.0,4430.0,55.0,4.95,P100,,,8/21/2023 1:26:00 PM,2x,14.85,False,Stop Loss,-9.9,-9.9,0,0,2.0,0,18.030001,2023-08-21,12:15:00,2023-08-21,13:26:00
22368364,2023-08-21 12:30:00,P,0.0,4365.0,4310.0,55.0,3.55,P100,,,,2x,,True,Expiration,3.55,3.55,0,0,0.0,0,18.030001,2023-08-21,12:30:00,,
22368780,2023-08-21 12:45:00,P,0.0,4365.0,4310.0,55.0,3.45,P100,,,,2x,,True,Expiration,3.45,3.45,0,0,0.0,0,18.030001,2023-08-21,12:45:00,,
22369140,2023-08-21 13:00:00,P,0.0,4370.0,4315.0,55.0,3.55,P100,,,,2x,,True,Expiration,3.55,3.55,0,0,0.0,0,18.030001,2023-08-21,13:00:00,,
22369472,2023-08-21 13:15:00,P,0.0,4370.0,4315.0,55.0,3.8,P100,,,,2x,,True,Expiration,3.8,3.8,0,0,0.0,0,18.030001,2023-08-21,13:15:00,,
22369804,2023-08-21 13:30:00,P,0.0,4380.0,4325.0,55.0,3.9,P100,,,,2x,,True,Expiration,3.9,3.9,0,0,0.0,0,18.030001,2023-08-21,13:30:00,,
22370140,2023-08-21 13:45:00,P,0.0,4385.0,4330.0,55.0,3.85,P100,,,,2x,,True,Expiration,3.85,3.85,0,0,0.0,0,18.030001,2023-08-21,13:45:00,,
22370468,2023-08-21 14:00:00,P,0.0,4385.0,4330.0,55.0,4.7,P100,,,,2x,,True,Expiration,4.7,4.7,0,0,0.0,0,18.030001,2023-08-21,14:00:00,,
22370832,2023-08-21 14:15:00,P,0.0,4390.0,4335.0,55.0,4.1,P100,,,,2x,,True,Expiration,4.1,4.1,0,0,0.0,0,18.030001,2023-08-21,14:15:00,,
22371140,2023-08-21 14:30:00,P,0.0,4390.0,4335.0,55.0,4.55,P100,,,,2x,,True,Expiration,4.55,4.55,0,0,0.0,0,18.030001,2023-08-21,14:30:00,,
22371444,2023-08-21 14:45:00,P,0.0,4395.0,4340.0,55.0,4.45,P100,,,,2x,,True,Expiration,4.45,4.45,0,0,0.0,0,18.030001,2023-08-21,14:45:00,,
22371720,2023-08-21 15:00:00,P,0.0,4395.0,4340.0,55.0,2.95,P100,,,,2x,,True,Expiration,2.95,2.95,0,0,0.0,0,18.030001,2023-08-21,15:00:00,,
22371944,2023-08-21 15:15:00,P,0.0,4400.0,4345.0,55.0,2.8,P100,,,,2x,,True,Expiration (ITM),2.65,2.65,0,0,0.0,0,18.030001,2023-08-21,15:15:00,,
22372148,2023-08-21 15:30:00,P,0.0,4400.0,4345.0,55.0,2.45,P100,,,,2x,,True,Expiration (ITM),2.3,2.3,0,0,0.0,0,18.030001,2023-08-21,15:30:00,,
22372308,2023-08-21 15:45:00,P,0.0,4405.0,4350.0,55.0,2.1,P100,,,,2x,,False,Expiration (ITM),-3.05,-3.05,0,0,1.5,0,18.030001,2023-08-21,15:45:00,,
22383512,2023-08-22 09:33:00,P,0.0,4400.0,4345.0,55.0,4.95,P100,,,8/22/2023 12:14:00 PM,2x,14.85,False,Stop Loss,-9.9,-9.9,0,0,2.0,26,16.959999,2023-08-22,09:33:00,2023-08-22,12:14:00
22384044,2023-08-22 09:45:00,P,0.0,4395.0,4340.0,55.0,4.55,P100,,,8/22/2023 12:16:00 PM,2x,13.65,False,Stop Loss,-9.1,-9.1,0,0,2.0,0,16.959999,2023-08-22,09:45:00,2023-08-22,12:16:00
22393960,2023-08-22 10:00:00,C,0.0,4420.0,4475.0,55.0,4.05,P100,,,,2x,,True,Expiration,4.05,4.05,0,0,0.0,26,16.959999,2023-08-22,10:00:00,,
22394392,2023-08-22 10:15:00,C,0.0,4420.0,4475.0,55.0,4.95,P100,,,,2x,,True,Expiration,4.95,4.95,0,0,0.0,0,16.959999,2023-08-22,10:15:00,,
22394820,2023-08-22 10:30:00,C,0.0,4415.0,4470.0,55.0,4.75,P100,,,,2x,,True,Expiration,4.75,4.75,0,0,0.0,0,16.959999,2023-08-22,10:30:00,,
22395220,2023-08-22 10:45:00,C,0.0,4410.0,4465.0,55.0,4.45,P100,,,,2x,,True,Expiration,4.45,4.45,0,0,0.0,0,16.959999,2023-08-22,10:45:00,,
22386560,2023-08-22 11:00:00,P,0.0,4390.0,4335.0,55.0,3.55,P100,,,8/22/2023 12:16:00 PM,2x,10.65,False,Stop Loss,-7.1,-7.1,0,0,2.0,0,16.959999,2023-08-22,11:00:00,2023-08-22,12:16:00
22395992,2023-08-22 11:15:00,C,0.0,4410.0,4465.0,55.0,3.9,P100,,,,2x,,True,Expiration,3.9,3.9,0,0,0.0,0,16.959999,2023-08-22,11:15:00,,
22387380,2023-08-22 11:30:00,P,0.0,4390.0,4335.0,55.0,4.2,P100,,,,2x,,True,Expiration (ITM),1.89,1.89,0,0,0.0,0,16.959999,2023-08-22,11:30:00,,
22396760,2023-08-22 11:45:00,C,0.0,4405.0,4460.0,55.0,4.65,P100,,,,2x,,True,Expiration,4.65,4.65,0,0,0.0,0,16.959999,2023-08-22,11:45:00,,
22397144,2023-08-22 12:00:00,C,0.0,4400.0,4455.0,55.0,4.95,P100,,,,2x,,True,Expiration,4.95,4.95,0,0,0.0,0,16.959999,2023-08-22,12:00:00,,
22397504,2023-08-22 12:15:00,C,0.0,4395.0,4450.0,55.0,3.9,P100,,,,2x,,True,Expiration,3.9,3.9,0,0,0.0,0,16.959999,2023-08-22,12:15:00,,
22397872,2023-08-22 12:30:00,C,0.0,4400.0,4455.0,55.0,4.0,P100,,,,2x,,True,Expiration,4.0,4.0,0,0,0.0,0,16.959999,2023-08-22,12:30:00,,
22389328,2023-08-22 12:45:00,P,0.0,4390.0,4335.0,55.0,4.05,P100,,,,2x,,True,Expiration (ITM),1.74,1.74,0,0,0.0,0,16.959999,2023-08-22,12:45:00,,
22389680,2023-08-22 13:00:00,P,0.0,4385.0,4330.0,55.0,3.75,P100,,,,2x,,True,Expiration,3.75,3.75,0,0,0.0,0,16.959999,2023-08-22,13:00:00,,
22398888,2023-08-22 13:15:00,C,0.0,4395.0,4450.0,55.0,3.4,P100,,,,2x,,True,Expiration,3.4,3.4,0,0,0.0,0,16.959999,2023-08-22,13:15:00,,
22399232,2023-08-22 13:30:00,C,0.0,4395.0,4450.0,55.0,3.95,P100,,,,2x,,True,Expiration,3.95,3.95,0,0,0.0,0,16.959999,2023-08-22,13:30:00,,
22399560,2023-08-22 13:45:00,C,0.0,4390.0,4445.0,55.0,4.5,P100,,,,2x,,True,Expiration,4.5,4.5,0,0,0.0,0,16.959999,2023-08-22,13:45:00,,
22399828,2023-08-22 14:00:00,C,0.0,4395.0,4450.0,55.0,3.1,P100,,,,2x,,True,Expiration,3.1,3.1,0,0,0.0,0,16.959999,2023-08-22,14:00:00,,
22391384,2023-08-22 14:15:00,P,0.0,4385.0,4330.0,55.0,4.35,P100,,,,2x,,True,Expiration,4.35,4.35,0,0,0.0,0,16.959999,2023-08-22,14:15:00,,
22391672,2023-08-22 14:30:00,P,0.0,4390.0,4335.0,55.0,3.7,P100,,,,2x,,True,Expiration (ITM),1.39,1.39,0,0,0.0,0,16.959999,2023-08-22,14:30:00,,
22391952,2023-08-22 14:45:00,P,0.0,4385.0,4330.0,55.0,2.95,P100,,,,2x,,True,Expiration,2.95,2.95,0,0,0.0,0,16.959999,2023-08-22,14:45:00,,
22392172,2023-08-22 15:00:00,P,0.0,4390.0,4335.0,55.0,3.5,P100,,,,2x,,True,Expiration (ITM),1.19,1.19,0,0,0.0,0,16.959999,2023-08-22,15:00:00,,
22392388,2023-08-22 15:15:00,P,0.0,4400.0,4345.0,55.0,3.7,P100,,,8/22/2023 3:30:00 PM,2x,11.1,False,Stop Loss,-7.4,-7.4,0,0,2.0,0,16.959999,2023-08-22,15:15:00,2023-08-22,15:30:00
22392604,2023-08-22 15:30:00,P,0.0,4390.0,4335.0,55.0,2.75,P100,,,,2x,,True,Expiration (ITM),0.44,0.44,0,0,0.0,0,16.959999,2023-08-22,15:30:00,,
22401416,2023-08-22 15:45:00,C,0.0,4380.0,4435.0,55.0,4.85,P100,,,,2x,,False,Expiration (ITM),-2.84,-2.84,0,0,0.6,0,16.959999,2023-08-22,15:45:00,,
22404044,2023-08-23 09:33:00,P,0.0,4385.0,4330.0,55.0,4.75,P100,,,,2x,,True,Expiration,4.75,4.75,0,0,0.0,26,16.639999,2023-08-23,09:33:00,,
22404548,2023-08-23 09:45:00,P,0.0,4385.0,4330.0,55.0,4.55,P100,,,,2x,,True,Expiration,4.55,4.55,0,0,0.0,0,16.639999,2023-08-23,09:45:00,,
22405020,2023-08-23 10:00:00,P,0.0,4395.0,4340.0,55.0,4.45,P100,,,,2x,,True,Expiration,4.45,4.45,0,0,0.0,0,16.639999,2023-08-23,10:00:00,,
22405520,2023-08-23 10:15:00,P,0.0,4405.0,4350.0,55.0,4.95,P100,,,,2x,,True,Expiration,4.95,4.95,0,0,0.0,0,16.639999,2023-08-23,10:15:00,,
22406088,2023-08-23 10:30:00,P,0.0,4400.0,4345.0,55.0,4.1,P100,,,,2x,,True,Expiration,4.1,4.1,0,0,0.0,0,16.639999,2023-08-23,10:30:00,,
22406588,2023-08-23 10:45:00,P,0.0,4410.0,4355.0,55.0,4.7,P100,,,,2x,,True,Expiration,4.7,4.7,0,0,0.0,0,16.639999,2023-08-23,10:45:00,,
22407148,2023-08-23 11:00:00,P,0.0,4415.0,4360.0,55.0,4.25,P100,,,,2x,,True,Expiration,4.25,4.25,0,0,0.0,0,16.639999,2023-08-23,11:00:00,,
22407700,2023-08-23 11:15:00,P,0.0,4415.0,4360.0,55.0,3.8,P100,,,,2x,,True,Expiration,3.8,3.8,0,0,0.0,0,16.639999,2023-08-23,11:15:00,,
22408240,2023-08-23 11:30:00,P,0.0,4420.0,4365.0,55.0,4.05,P100,,,,2x,,True,Expiration,4.05,4.05,0,0,0.0,0,16.639999,2023-08-23,11:30:00,,
22408796,2023-08-23 11:45:00,P,0.0,4415.0,4360.0,55.0,3.85,P100,,,,2x,,True,Expiration,3.85,3.85,0,0,0.0,0,16.639999,2023-08-23,11:45:00,,
22409328,2023-08-23 12:00:00,P,0.0,4425.0,4370.0,55.0,4.5,P100,,,,2x,,True,Expiration,4.5,4.5,0,0,0.0,0,16.639999,2023-08-23,12:00:00,,
22409852,2023-08-23 12:15:00,P,0.0,4425.0,4370.0,55.0,4.55,P100,,,,2x,,True,Expiration,4.55,4.55,0,0,0.0,0,16.639999,2023-08-23,12:15:00,,
22410360,2023-08-23 12:30:00,P,0.0,4425.0,4370.0,55.0,4.95,P100,,,,2x,,True,Expiration,4.95,4.95,0,0,0.0,0,16.639999,2023-08-23,12:30:00,,
22410896,2023-08-23 12:45:00,P,0.0,4425.0,4370.0,55.0,3.35,P100,,,,2x,,True,Expiration,3.35,3.35,0,0,0.0,0,16.639999,2023-08-23,12:45:00,,
22411304,2023-08-23 13:00:00,P,0.0,4425.0,4370.0,55.0,4.0,P100,,,,2x,,True,Expiration,4.0,4.0,0,0,0.0,0,16.639999,2023-08-23,13:00:00,,
22411720,2023-08-23 13:15:00,P,0.0,4430.0,4375.0,55.0,3.75,P100,,,,2x,,True,Expiration,3.75,3.75,0,0,0.0,0,16.639999,2023-08-23,13:15:00,,
22412104,2023-08-23 13:30:00,P,0.0,4440.0,4385.0,55.0,4.9,P100,,,,2x,,True,Expiration (ITM),1.29,1.29,0,0,0.0,0,16.639999,2023-08-23,13:30:00,,
22412460,2023-08-23 13:45:00,P,0.0,4440.0,4385.0,55.0,4.1,P100,,,,2x,,True,Expiration (ITM),0.49,0.49,0,0,0.0,0,16.639999,2023-08-23,13:45:00,,
22412804,2023-08-23 14:00:00,P,0.0,4440.0,4385.0,55.0,3.35,P100,,,,2x,,False,Expiration (ITM),-0.26,-0.26,0,0,0.1,0,16.639999,2023-08-23,14:00:00,,
22413144,2023-08-23 14:15:00,P,0.0,4435.0,4380.0,55.0,2.95,P100,,,,2x,,True,Expiration,2.95,2.95,0,0,0.0,0,16.639999,2023-08-23,14:15:00,,
22420972,2023-08-23 14:30:00,C,0.0,4440.0,4495.0,55.0,2.75,P100,,,,2x,,True,Expiration,2.75,2.75,0,0,0.0,26,16.639999,2023-08-23,14:30:00,,
22421204,2023-08-23 14:45:00,C,0.0,4435.0,4490.0,55.0,3.25,P100,,,,2x,,True,Expiration (ITM),1.86,1.86,0,0,0.0,0,16.639999,2023-08-23,14:45:00,,
22421420,2023-08-23 15:00:00,C,0.0,4435.0,4490.0,55.0,3.5,P100,,,,2x,,True,Expiration (ITM),2.11,2.11,0,0,0.0,0,16.639999,2023-08-23,15:00:00,,
22414304,2023-08-23 15:15:00,P,0.0,4435.0,4380.0,55.0,2.8,P100,,,,2x,,True,Expiration,2.8,2.8,0,0,0.0,0,16.639999,2023-08-23,15:15:00,,
22414488,2023-08-23 15:30:00,P,0.0,4440.0,4385.0,55.0,3.5,P100,,,,2x,,False,Expiration (ITM),-0.11,-0.11,0,0,0.0,0,16.639999,2023-08-23,15:30:00,,
22414640,2023-08-23 15:45:00,P,0.0,4440.0,4385.0,55.0,2.05,P100,,,8/23/2023 3:52:00 PM,2x,6.15,False,Stop Loss,-4.1,-4.1,0,0,2.0,0,16.639999,2023-08-23,15:45:00,2023-08-23,15:52:00
22425036,2023-08-24 09:33:00,P,0.0,4430.0,4375.0,55.0,4.4,P100,,,8/24/2023 10:33:00 AM,2x,13.2,False,Stop Loss,-8.8,-8.8,0,0,2.0,26,15.57,2023-08-24,09:33:00,2023-08-24,10:33:00
22425620,2023-08-24 09:45:00,P,0.0,4425.0,4370.0,55.0,4.55,P100,,,8/24/2023 10:46:00 AM,2x,13.65,False,Stop Loss,-9.1,-9.1,0,0,2.0,0,15.57,2023-08-24,09:45:00,2023-08-24,10:46:00
22426176,2023-08-24 10:00:00,P,0.0,4440.0,4385.0,55.0,4.3,P100,,,8/24/2023 10:24:00 AM,2x,12.9,False,Stop Loss,-8.6,-8.6,0,0,2.0,0,15.57,2023-08-24,10:00:00,2023-08-24,10:24:00
22436940,2023-08-24 10:15:00,C,0.0,4455.0,4510.0,55.0,4.05,P100,,,,2x,,True,Expiration,4.05,4.05,0,0,0.0,26,15.57,2023-08-24,10:15:00,,
22437372,2023-08-24 10:30:00,C,0.0,4445.0,4500.0,55.0,3.65,P100,,,,2x,,True,Expiration,3.65,3.65,0,0,0.0,0,15.57,2023-08-24,10:30:00,,
22437828,2023-08-24 10:45:00,C,0.0,4435.0,4490.0,55.0,4.1,P100,,,,2x,,True,Expiration,4.1,4.1,0,0,0.0,0,15.57,2023-08-24,10:45:00,,
22438288,2023-08-24 11:00:00,C,0.0,4430.0,4485.0,55.0,4.45,P100,,,,2x,,True,Expiration,4.45,4.45,0,0,0.0,0,15.57,2023-08-24,11:00:00,,
22438748,2023-08-24 11:15:00,C,0.0,4425.0,4480.0,55.0,4.2,P100,,,,2x,,True,Expiration,4.2,4.2,0,0,0.0,0,15.57,2023-08-24,11:15:00,,
22439220,2023-08-24 11:30:00,C,0.0,4425.0,4480.0,55.0,3.95,P100,,,,2x,,True,Expiration,3.95,3.95,0,0,0.0,0,15.57,2023-08-24,11:30:00,,
22439636,2023-08-24 11:45:00,C,0.0,4415.0,4470.0,55.0,4.05,P100,,,,2x,,True,Expiration,4.05,4.05,0,0,0.0,0,15.57,2023-08-24,11:45:00,,
22440048,2023-08-24 12:00:00,C,0.0,4410.0,4465.0,55.0,3.75,P100,,,,2x,,True,Expiration,3.75,3.75,0,0,0.0,0,15.57,2023-08-24,12:00:00,,
22440480,2023-08-24 12:15:00,C,0.0,4415.0,4470.0,55.0,4.8,P100,,,,2x,,True,Expiration,4.8,4.8,0,0,0.0,0,15.57,2023-08-24,12:15:00,,
22430956,2023-08-24 12:30:00,P,0.0,4400.0,4345.0,55.0,4.75,P100,,,8/24/2023 3:43:00 PM,2x,14.25,False,Stop Loss,-9.5,-9.5,0,0,2.0,0,15.57,2023-08-24,12:30:00,2023-08-24,15:43:00
22431396,2023-08-24 12:45:00,P,0.0,4405.0,4350.0,55.0,4.15,P100,,,8/24/2023 2:36:00 PM,2x,12.45,False,Stop Loss,-8.3,-8.3,0,0,2.0,0,15.57,2023-08-24,12:45:00,2023-08-24,14:36:00
22441604,2023-08-24 13:00:00,C,0.0,4415.0,4470.0,55.0,3.25,P100,,,,2x,,True,Expiration,3.25,3.25,0,0,0.0,0,15.57,2023-08-24,13:00:00,,
22441980,2023-08-24 13:15:00,C,0.0,4410.0,4465.0,55.0,4.25,P100,,,,2x,,True,Expiration,4.25,4.25,0,0,0.0,0,15.57,2023-08-24,13:15:00,,
22442292,2023-08-24 13:30:00,C,0.0,4405.0,4460.0,55.0,3.5,P100,,,,2x,,True,Expiration,3.5,3.5,0,0,0.0,0,15.57,2023-08-24,13:30:00,,
22442616,2023-08-24 13:45:00,C,0.0,4405.0,4460.0,55.0,4.05,P100,,,,2x,,True,Expiration,4.05,4.05,0,0,0.0,0,15.57,2023-08-24,13:45:00,,
22442904,2023-08-24 14:00:00,C,0.0,4405.0,4460.0,55.0,3.65,P100,,,,2x,,True,Expiration,3.65,3.65,0,0,0.0,0,15.57,2023-08-24,14:00:00,,
22433668,2023-08-24 14:15:00,P,0.0,4400.0,4345.0,55.0,3.7,P100,,,8/24/2023 3:36:00 PM,2x,11.1,False,Stop Loss,-7.4,-7.4,0,0,2.0,0,15.57,2023-08-24,14:15:00,2023-08-24,15:36:00
22443472,2023-08-24 14:30:00,C,0.0,4400.0,4455.0,55.0,4.2,P100,,,,2x,,True,Expiration,4.2,4.2,0,0,0.0,0,15.57,2023-08-24,14:30:00,,
22443704,2023-08-24 14:45:00,C,0.0,4395.0,4450.0,55.0,3.55,P100,,,,2x,,True,Expiration,3.55,3.55,0,0,0.0,0,15.57,2023-08-24,14:45:00,,
22443912,2023-08-24 15:00:00,C,0.0,4400.0,4455.0,55.0,2.9,P100,,,,2x,,True,Expiration,2.9,2.9,0,0,0.0,0,15.57,2023-08-24,15:00:00,,
